time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-07 00:00:00+00:00,3.0,3.0,53.0,6.0
2024-02-08 00:00:00+00:00,3.0,3.0,7.0,3.0
2024-02-09 00:00:00+00:00,2.0,2.0,35.0,4.0
2024-02-10 00:00:00+00:00,5.0,5.0,12.0,2.0
2024-02-11 00:00:00+00:00,3.0,3.0,6.0,2.0
2024-02-12 00:00:00+00:00,9.0,8.0,49.0,3.0
2024-02-13 00:00:00+00:00,6.0,5.0,64.0,10.0
2024-02-14 00:00:00+00:00,2.0,2.0,70.0,9.0
2024-02-15 00:00:00+00:00,7.0,6.0,18.0,8.0
2024-02-16 00:00:00+00:00,5.0,5.0,18.0,5.0
2024-02-17 00:00:00+00:00,3.0,3.0,,
2024-02-18 00:00:00+00:00,2.0,2.0,,
2024-02-19 00:00:00+00:00,4.0,4.0,7.0,3.0
2024-02-20 00:00:00+00:00,,,3.0,2.0
